170.423, 129.602, 8.333, 21.961 False
170.145, 129.606, 8.333, 21.994 False
169.868, 129.611, 8.333, 22.027 False
169.590, 129.615, 8.333, 22.060 False
169.312, 129.619, 8.333, 22.093 False
169.034, 129.623, 8.333, 22.126 False
168.757, 129.627, 8.333, 22.159 False
168.479, 129.631, 8.333, 22.192 False
168.201, 129.635, 8.333, 22.225 False
167.923, 129.639, 8.333, 22.258 False
167.646, 129.643, 8.333, 22.291 False
167.368, 129.647, 8.333, 22.324 False
167.090, 129.651, 8.333, 22.357 False
166.813, 129.655, 8.333, 22.390 False
166.535, 129.658, 8.333, 22.423 False
166.257, 129.662, 8.333, 22.456 False
165.979, 129.665, 8.333, 22.489 False
165.702, 129.669, 8.333, 22.522 False
165.424, 129.672, 8.333, 22.555 False
165.146, 129.675, 8.333, 22.588 False
164.868, 129.679, 8.333, 22.621 False
164.591, 129.682, 8.333, 22.654 False
164.313, 129.685, 8.333, 22.687 False
164.035, 129.688, 8.333, 22.720 False
163.757, 129.691, 8.333, 22.753 False
163.480, 129.694, 8.333, 22.786 False
163.202, 129.697, 8.333, 22.819 False
162.924, 129.700, 8.333, 22.852 False
162.646, 129.702, 8.333, 22.885 False
162.369, 129.705, 8.333, 22.918 False
162.091, 129.708, 8.333, 22.951 False
161.813, 129.710, 8.333, 22.984 False
161.535, 129.713, 8.333, 23.017 False
161.258, 129.715, 8.333, 23.050 False
160.980, 129.718, 8.333, 23.083 False
160.702, 129.720, 8.333, 23.116 False
160.424, 129.722, 8.333, 23.149 False
160.147, 129.724, 8.333, 23.182 False
159.869, 129.727, 8.333, 23.215 False
159.591, 129.729, 8.333, 23.248 False
159.313, 129.731, 8.333, 23.281 False
159.036, 129.733, 8.333, 23.314 False
158.758, 129.734, 8.333, 23.347 False
158.480, 129.736, 8.333, 23.380 False
158.202, 129.738, 8.333, 23.413 False
157.925, 129.740, 8.333, 23.446 False
157.647, 129.741, 8.333, 23.479 False
157.369, 129.743, 8.333, 23.512 False
157.091, 129.745, 8.333, 23.545 False
156.814, 129.746, 8.333, 23.578 False
156.536, 129.748, 8.333, 23.611 False
156.258, 129.749, 8.333, 23.644 False
155.980, 129.750, 8.333, 23.677 False
155.703, 129.752, 8.333, 23.710 False
155.425, 129.753, 8.333, 23.743 False
155.147, 129.754, 8.333, 23.776 False
154.869, 129.755, 8.333, 23.809 False
154.591, 129.756, 8.333, 23.842 False
154.314, 129.757, 8.333, 23.875 False
154.036, 129.758, 8.333, 23.908 False
153.758, 129.759, 8.333, 23.941 False
153.480, 129.760, 8.333, 23.974 False
153.203, 129.760, 8.333, 24.007 False
152.925, 129.761, 8.333, 24.040 False
152.647, 129.762, 8.333, 24.073 False
152.369, 129.762, 8.333, 24.106 False
152.092, 129.763, 8.333, 24.139 False
151.814, 129.763, 8.333, 24.172 False
151.536, 129.764, 8.333, 24.205 False
151.258, 129.764, 8.333, 24.238 False
150.980, 129.765, 8.333, 24.271 False
150.703, 129.765, 8.333, 24.304 False
150.425, 129.765, 8.333, 24.337 False
150.147, 129.765, 8.333, 24.370 False
149.869, 129.765, 8.333, 24.403 False
149.592, 129.765, 8.333, 24.436 False
149.314, 129.765, 8.333, 24.469 False
149.036, 129.766, 8.332, 24.502 False
148.759, 129.766, 8.324, 24.535 False
148.482, 129.766, 8.308, 24.568 False
148.205, 129.766, 8.287, 24.601 False
147.930, 129.766, 8.262, 24.634 False
147.655, 129.766, 8.235, 24.667 False
147.382, 129.766, 8.206, 24.700 False
147.109, 129.766, 8.177, 24.733 False
146.837, 129.766, 8.147, 24.766 False
146.567, 129.766, 8.117, 24.799 False
146.297, 129.766, 8.087, 24.832 False
146.028, 129.766, 8.056, 24.865 False
145.761, 129.766, 8.025, 24.898 False
145.494, 129.766, 7.994, 24.931 False
145.229, 129.766, 7.963, 24.964 False
144.964, 129.765, 7.931, 24.997 False
144.701, 129.765, 7.899, 25.030 False
144.438, 129.765, 7.868, 25.063 False
144.177, 129.765, 7.836, 25.096 False
143.916, 129.765, 7.804, 25.129 False
143.657, 129.765, 7.772, 25.162 False
143.399, 129.765, 7.740, 25.195 False
143.142, 129.765, 7.707, 25.228 False
142.886, 129.764, 7.675, 25.261 False
142.631, 129.764, 7.643, 25.294 False
142.377, 129.764, 7.611, 25.327 False
142.124, 129.764, 7.578, 25.360 False
141.872, 129.764, 7.546, 25.393 False
141.621, 129.763, 7.513, 25.426 False
141.372, 129.763, 7.481, 25.459 False
141.123, 129.763, 7.449, 25.492 False
140.876, 129.763, 7.417, 25.525 False
140.629, 129.762, 7.384, 25.558 False
140.384, 129.762, 7.352, 25.591 False
140.140, 129.762, 7.319, 25.624 False
139.897, 129.762, 7.287, 25.657 False
139.655, 129.761, 7.254, 25.690 False
139.414, 129.761, 7.222, 25.723 False
139.174, 129.761, 7.189, 25.756 False
138.935, 129.760, 7.157, 25.789 False
138.697, 129.760, 7.124, 25.822 False
138.461, 129.759, 7.092, 25.855 False
138.225, 129.759, 7.059, 25.888 False
137.991, 129.759, 7.027, 25.921 False
137.757, 129.758, 6.994, 25.954 False
137.525, 129.758, 6.962, 25.987 False
137.294, 129.757, 6.929, 26.020 False
137.063, 129.757, 6.897, 26.053 False
136.834, 129.757, 6.865, 26.086 False
136.606, 129.756, 6.833, 26.119 False
136.379, 129.756, 6.801, 26.152 False
136.153, 129.755, 6.769, 26.185 False
135.929, 129.754, 6.737, 26.218 False
135.705, 129.754, 6.705, 26.251 False
135.482, 129.753, 6.672, 26.284 False
135.261, 129.753, 6.638, 26.317 False
135.040, 129.752, 6.604, 26.350 False
134.821, 129.752, 6.570, 26.383 False
134.603, 129.751, 6.537, 26.416 False
134.386, 129.750, 6.504, 26.449 False
134.170, 129.750, 6.471, 26.482 False
133.955, 129.749, 6.439, 26.515 False
133.741, 129.749, 6.406, 26.548 False
133.528, 129.748, 6.374, 26.581 False
133.317, 129.747, 6.341, 26.614 False
133.106, 129.747, 6.309, 26.647 False
132.897, 129.746, 6.277, 26.680 False
132.688, 129.745, 6.245, 26.713 False
132.481, 129.745, 6.212, 26.746 False
132.274, 129.744, 6.180, 26.779 False
132.069, 129.743, 6.147, 26.812 False
131.865, 129.742, 6.115, 26.845 False
131.662, 129.742, 6.083, 26.878 False
131.460, 129.741, 6.051, 26.911 False
131.259, 129.740, 6.018, 26.944 False
131.059, 129.739, 5.986, 26.977 False
130.861, 129.739, 5.954, 27.010 False
130.663, 129.738, 5.922, 27.043 False
130.467, 129.737, 5.890, 27.076 False
130.271, 129.736, 5.858, 27.109 False
130.077, 129.735, 5.826, 27.142 False
129.883, 129.735, 5.794, 27.175 False
129.691, 129.734, 5.761, 27.208 False
129.500, 129.733, 5.729, 27.241 False
129.309, 129.732, 5.697, 27.274 False
129.120, 129.731, 5.665, 27.307 False
128.932, 129.730, 5.633, 27.340 False
128.745, 129.729, 5.601, 27.373 False
128.559, 129.728, 5.568, 27.406 False
128.375, 129.727, 5.537, 27.439 False
128.191, 129.726, 5.504, 27.472 False
128.008, 129.726, 5.472, 27.505 False
127.827, 129.725, 5.440, 27.538 False
127.646, 129.724, 5.408, 27.571 False
127.467, 129.723, 5.376, 27.604 False
127.288, 129.722, 5.344, 27.637 False
127.111, 129.721, 5.312, 27.670 False
126.935, 129.720, 5.280, 27.703 False
126.759, 129.719, 5.248, 27.736 False
126.585, 129.718, 5.216, 27.769 False
126.412, 129.717, 5.184, 27.802 False
126.240, 129.716, 5.152, 27.835 False
126.069, 129.715, 5.120, 27.868 False
125.899, 129.713, 5.088, 27.901 False
125.731, 129.712, 5.056, 27.934 False
125.563, 129.711, 5.024, 27.967 False
125.396, 129.710, 4.992, 28.000 False
125.230, 129.709, 4.992, 28.033 False
125.063, 129.708, 4.988, 28.066 False
124.897, 129.707, 4.970, 28.099 False
124.732, 129.706, 4.943, 28.132 False
124.568, 129.704, 4.912, 28.165 False
124.405, 129.703, 4.880, 28.198 False
124.243, 129.702, 4.847, 28.231 False
124.083, 129.701, 4.814, 28.264 False
123.923, 129.699, 4.781, 28.297 False
123.765, 129.698, 4.749, 28.330 False
123.607, 129.697, 4.716, 28.363 False
123.451, 129.696, 4.683, 28.396 False
123.296, 129.694, 4.651, 28.429 False
123.141, 129.693, 4.619, 28.462 False
122.988, 129.692, 4.586, 28.495 False
122.836, 129.691, 4.554, 28.528 False
122.685, 129.689, 4.523, 28.561 False
122.535, 129.688, 4.491, 28.594 False
122.387, 129.687, 4.459, 28.627 False
122.239, 129.685, 4.428, 28.660 False
122.092, 129.684, 4.396, 28.693 False
121.946, 129.683, 4.364, 28.726 False
121.801, 129.682, 4.333, 28.759 False
121.658, 129.680, 4.301, 28.792 False
121.515, 129.679, 4.270, 28.825 False
121.374, 129.678, 4.238, 28.858 False
121.233, 129.676, 4.207, 28.891 False
121.094, 129.675, 4.175, 28.924 False
120.955, 129.674, 4.144, 28.957 False
120.818, 129.672, 4.113, 28.990 False
120.682, 129.671, 4.082, 29.023 False
120.547, 129.669, 4.051, 29.056 False
120.412, 129.668, 4.020, 29.089 False
120.279, 129.667, 3.989, 29.122 False
120.147, 129.665, 3.957, 29.155 False
120.016, 129.664, 3.926, 29.188 False
119.886, 129.663, 3.895, 29.221 False
119.757, 129.661, 3.863, 29.254 False
119.629, 129.660, 3.832, 29.287 False
119.502, 129.659, 3.800, 29.320 False
119.376, 129.657, 3.769, 29.353 False
119.251, 129.656, 3.737, 29.386 False
119.127, 129.655, 3.706, 29.419 False
119.005, 129.653, 3.675, 29.452 False
118.883, 129.652, 3.644, 29.485 False
118.762, 129.650, 3.613, 29.518 False
118.643, 129.649, 3.581, 29.551 False
118.524, 129.648, 3.550, 29.584 False
118.406, 129.646, 3.518, 29.617 False
118.290, 129.645, 3.487, 29.650 False
118.174, 129.644, 3.456, 29.683 False
118.060, 129.642, 3.424, 29.716 False
117.947, 129.641, 3.393, 29.749 False
117.834, 129.640, 3.361, 29.782 False
117.723, 129.638, 3.330, 29.815 False
117.613, 129.637, 3.298, 29.848 False
117.504, 129.636, 3.268, 29.881 False
117.396, 129.634, 3.237, 29.914 False
117.289, 129.633, 3.206, 29.947 False
117.183, 129.631, 3.174, 29.980 False
117.077, 129.629, 3.143, 30.013 False
116.974, 129.628, 3.112, 30.046 False
116.871, 129.626, 3.081, 30.079 False
116.769, 129.625, 3.049, 30.112 False
116.668, 129.624, 3.018, 30.145 False
116.568, 129.622, 2.987, 30.178 False
116.469, 129.621, 2.955, 30.211 False
116.372, 129.620, 2.924, 30.244 False
116.275, 129.618, 2.894, 30.277 False
116.179, 129.617, 2.863, 30.310 False
116.085, 129.616, 2.832, 30.343 False
115.991, 129.614, 2.800, 30.376 False
115.898, 129.612, 2.769, 30.409 False
115.807, 129.610, 2.738, 30.442 False
115.716, 129.609, 2.707, 30.475 False
115.627, 129.608, 2.675, 30.508 False
115.539, 129.606, 2.644, 30.541 False
115.451, 129.605, 2.613, 30.574 False
115.365, 129.604, 2.581, 30.607 False
115.280, 129.602, 2.550, 30.640 False
115.196, 129.601, 2.519, 30.673 False
115.112, 129.600, 2.489, 30.706 False
115.030, 129.599, 2.458, 30.739 False
114.949, 129.598, 2.426, 30.772 False
114.869, 129.596, 2.395, 30.805 False
114.790, 129.595, 2.363, 30.838 False
114.712, 129.593, 2.331, 30.871 False
114.635, 129.591, 2.300, 30.904 False
114.559, 129.590, 2.273, 30.937 False
114.484, 129.589, 2.248, 30.970 False
114.410, 129.588, 2.226, 31.003 False
114.336, 129.587, 2.206, 31.036 False
114.263, 129.585, 2.188, 31.069 False
114.190, 129.584, 2.173, 31.102 False
114.118, 129.583, 2.159, 31.135 False
114.046, 129.582, 2.147, 31.168 False
113.975, 129.581, 2.136, 31.201 False
113.903, 129.580, 2.125, 31.234 False
113.833, 129.579, 2.116, 31.267 False
113.762, 129.578, 2.107, 31.300 False
113.692, 129.577, 2.099, 31.333 False
113.622, 129.575, 2.092, 31.366 False
113.553, 129.574, 2.085, 31.399 False
113.483, 129.573, 2.079, 31.432 False
113.414, 129.572, 2.073, 31.465 False
113.345, 129.571, 2.067, 31.498 False
113.276, 129.570, 2.062, 31.531 False
113.207, 129.569, 2.057, 31.564 False
113.139, 129.568, 2.053, 31.597 False
113.070, 129.567, 2.049, 31.630 False
113.002, 129.566, 2.045, 31.663 False
112.934, 129.565, 2.041, 31.696 False
112.866, 129.564, 2.038, 31.729 False
112.798, 129.563, 2.034, 31.762 False
112.730, 129.562, 2.031, 31.795 False
112.663, 129.561, 2.029, 31.828 False
112.595, 129.560, 2.026, 31.861 False
112.527, 129.559, 2.023, 31.894 False
112.460, 129.558, 2.021, 31.927 False
112.393, 129.557, 2.019, 31.960 False
112.325, 129.556, 2.017, 31.993 False
112.258, 129.555, 2.015, 32.026 False
112.191, 129.554, 2.013, 32.059 False
112.124, 129.553, 2.012, 32.092 False
112.057, 129.552, 2.010, 32.125 False
111.990, 129.551, 2.009, 32.158 False
111.923, 129.550, 2.008, 32.191 False
111.856, 129.549, 2.006, 32.224 False
111.789, 129.548, 2.005, 32.257 False
111.722, 129.547, 2.004, 32.290 False
111.656, 129.546, 2.003, 32.323 False
111.589, 129.546, 2.002, 32.356 False
111.522, 129.546, 2.001, 32.389 False
111.455, 129.545, 2.000, 32.422 False
111.389, 129.544, 2.000, 32.455 False
111.322, 129.543, 1.999, 32.488 False
111.255, 129.542, 1.999, 32.521 False
111.189, 129.541, 1.998, 32.554 False
111.122, 129.540, 1.998, 32.587 False
111.055, 129.540, 1.997, 32.620 False
110.989, 129.539, 1.997, 32.653 False
110.922, 129.538, 1.996, 32.686 False
110.856, 129.537, 1.996, 32.719 False
110.789, 129.536, 1.996, 32.752 False
110.723, 129.535, 1.996, 32.785 False
110.656, 129.535, 1.995, 32.818 False
110.590, 129.534, 1.995, 32.851 False
110.523, 129.533, 1.995, 32.884 False
110.457, 129.532, 1.995, 32.917 False
110.390, 129.531, 1.995, 32.950 False
110.324, 129.531, 1.994, 32.983 False
110.257, 129.530, 1.994, 33.016 False
110.191, 129.529, 1.994, 33.049 False
110.124, 129.528, 1.994, 33.082 False
110.058, 129.529, 1.993, 33.115 False
109.991, 129.528, 1.994, 33.148 False
109.925, 129.527, 1.994, 33.181 False
109.858, 129.526, 1.994, 33.214 False
109.792, 129.526, 1.994, 33.247 False
109.725, 129.525, 1.994, 33.280 False
109.659, 129.524, 1.994, 33.313 False
109.592, 129.524, 1.994, 33.346 False
109.526, 129.523, 1.994, 33.379 False
109.460, 129.522, 1.993, 33.412 False
109.393, 129.522, 1.985, 33.445 False
109.328, 129.521, 1.970, 33.478 False
109.262, 129.521, 1.951, 33.511 False
109.198, 129.521, 1.937, 33.544 False
109.134, 129.520, 1.909, 33.577 False
109.072, 129.520, 1.872, 33.610 False
109.010, 129.519, 1.829, 33.643 False
108.951, 129.518, 1.782, 33.676 False
108.893, 129.518, 1.732, 33.709 False
108.837, 129.517, 1.680, 33.742 False
108.783, 129.517, 1.628, 33.775 False
108.730, 129.516, 1.575, 33.808 False
108.679, 129.516, 1.523, 33.841 False
108.630, 129.516, 1.471, 33.874 False
108.582, 129.515, 1.421, 33.907 False
108.536, 129.515, 1.371, 33.940 False
108.492, 129.514, 1.323, 33.973 False
108.449, 129.514, 1.276, 34.006 False
108.408, 129.514, 1.230, 34.039 False
108.368, 129.513, 1.186, 34.072 False
108.330, 129.513, 1.143, 34.105 False
108.293, 129.513, 1.101, 34.138 False
108.257, 129.512, 1.061, 34.171 False
108.222, 129.512, 1.022, 34.204 False
108.189, 129.512, 0.985, 34.237 False
108.157, 129.512, 0.949, 34.270 False
108.126, 129.511, 0.914, 34.303 False
108.097, 129.511, 0.881, 34.336 False
108.068, 129.511, 0.849, 34.369 False
108.041, 129.511, 0.817, 34.402 False
108.014, 129.510, 0.787, 34.435 False
107.988, 129.510, 0.759, 34.468 False
107.964, 129.510, 0.731, 34.501 False
107.940, 129.510, 0.704, 34.534 False
107.917, 129.510, 0.678, 34.567 False
107.895, 129.509, 0.653, 34.600 False
107.874, 129.509, 0.629, 34.633 False
107.853, 129.509, 0.606, 34.666 False
107.834, 129.509, 0.584, 34.699 False
107.814, 129.509, 0.563, 34.732 False
107.796, 129.509, 0.542, 34.765 False
107.779, 129.509, 0.522, 34.798 False
107.762, 129.509, 0.503, 34.831 False
107.745, 129.508, 0.485, 34.864 False
107.729, 129.508, 0.467, 34.897 False
107.714, 129.508, 0.450, 34.930 False
107.699, 129.508, 0.433, 34.963 False
107.685, 129.508, 0.417, 34.996 False
107.672, 129.508, 0.402, 35.029 False
107.659, 129.508, 0.387, 35.062 False
107.646, 129.508, 0.373, 35.095 False
107.634, 129.508, 0.359, 35.128 False
107.622, 129.508, 0.346, 35.161 False
107.611, 129.508, 0.334, 35.194 False
107.600, 129.508, 0.321, 35.227 False
107.590, 129.508, 0.309, 35.260 False
107.580, 129.508, 0.298, 35.293 False
107.570, 129.508, 0.287, 35.326 False
107.561, 129.508, 0.277, 35.359 False
107.552, 129.508, 0.266, 35.392 False
107.543, 129.508, 0.257, 35.425 False
107.534, 129.508, 0.247, 35.458 False
107.526, 129.508, 0.238, 35.491 False
107.519, 129.508, 0.229, 35.524 False
107.511, 129.508, 0.221, 35.557 False
107.504, 129.508, 0.213, 35.590 False
107.497, 129.508, 0.205, 35.623 False
107.490, 129.508, 0.198, 35.656 False
107.484, 129.508, 0.190, 35.689 False
107.478, 129.508, 0.183, 35.722 False
107.472, 129.508, 0.177, 35.755 False
107.466, 129.508, 0.170, 35.788 False
107.460, 129.508, 0.164, 35.821 False
107.455, 129.508, 0.158, 35.854 False
107.450, 129.508, 0.152, 35.887 False
107.445, 129.507, 0.147, 35.920 False
107.440, 129.507, 0.141, 35.953 False
107.436, 129.507, 0.136, 35.986 False
107.431, 129.507, 0.131, 36.019 False
107.427, 129.507, 0.126, 36.052 False
107.423, 129.507, 0.121, 36.085 False
107.419, 129.507, 0.117, 36.118 False
107.415, 129.507, 0.113, 36.151 False
107.411, 129.507, 0.109, 36.184 False
107.408, 129.507, 0.105, 36.217 False
107.404, 129.507, 0.101, 36.250 False
107.401, 129.507, 0.097, 36.283 False
107.398, 129.507, 0.094, 36.316 False
107.395, 129.507, 0.090, 36.349 False
107.392, 129.507, 0.087, 36.382 False
107.389, 129.507, 0.084, 36.415 False
107.386, 129.507, 0.081, 36.448 False
107.384, 129.507, 0.078, 36.481 False
107.381, 129.507, 0.075, 36.514 False
107.379, 129.507, 0.072, 36.547 False
107.376, 129.507, 0.070, 36.580 False
107.374, 129.507, 0.067, 36.613 False
107.372, 129.507, 0.065, 36.646 False
107.372, 129.507, 0.003, 36.679 False
107.372, 129.507, -0.003, 36.712 False
107.371, 129.507, -0.002, 36.745 False
107.371, 129.507, 0.018, 36.778 False
107.370, 129.507, 0.025, 36.811 False
107.369, 129.507, 0.029, 36.844 False
107.368, 129.507, 0.033, 36.877 False
107.366, 129.507, 0.035, 36.910 False
107.365, 129.507, 0.036, 36.943 False
107.364, 129.507, 0.037, 36.976 False
107.363, 129.507, 0.037, 37.009 False
107.361, 129.507, 0.036, 37.042 False
107.360, 129.507, 0.035, 37.075 False
107.359, 129.507, 0.034, 37.108 False
107.358, 129.507, 0.034, 37.141 False
107.357, 129.507, 0.034, 37.174 False
107.356, 129.507, 0.032, 37.207 False
107.355, 129.507, 0.032, 37.240 False
107.354, 129.507, 0.031, 37.273 False
107.353, 129.507, 0.030, 37.306 False
107.352, 129.507, 0.029, 37.339 False
107.351, 129.507, 0.028, 37.372 False
107.350, 129.507, 0.027, 37.405 False
107.350, 129.507, 0.004, 37.438 False
107.350, 129.507, 0.006, 37.471 False
107.350, 129.507, 0.006, 37.504 False
107.350, 129.507, 0.007, 37.537 False
107.350, 129.507, 0.008, 37.570 False
107.350, 129.507, 0.009, 37.603 False
107.350, 129.507, 0.011, 37.636 False
107.349, 129.507, 0.015, 37.669 False
107.349, 129.507, 0.018, 37.702 False
107.349, 129.507, 0.022, 37.735 False
107.348, 129.507, 0.030, 37.768 False
107.348, 129.508, 0.033, 37.801 False
107.347, 129.508, 0.036, 37.834 False
107.346, 129.509, 0.036, 37.867 False
107.345, 129.509, 0.046, 37.900 False
107.344, 129.511, 0.041, 37.933 False
107.341, 129.512, 0.069, 37.966 False
107.338, 129.515, 0.104, 37.999 False
107.333, 129.519, 0.124, 38.032 False
107.327, 129.523, 0.195, 38.065 False
107.321, 129.528, 0.183, 38.098 False
107.314, 129.533, 0.221, 38.131 False
107.305, 129.539, 0.252, 38.164 False
107.296, 129.544, 0.285, 38.197 False
107.285, 129.551, 0.354, 38.230 False
107.272, 129.558, 0.411, 38.263 False
107.257, 129.565, 0.454, 38.296 False
107.242, 129.571, 0.471, 38.329 False
107.225, 129.577, 0.506, 38.362 False
107.209, 129.583, 0.519, 38.395 False
107.191, 129.588, 0.554, 38.428 False
107.171, 129.594, 0.611, 38.461 False
107.150, 129.601, 0.636, 38.494 False
107.127, 129.607, 0.709, 38.527 False
107.103, 129.614, 0.735, 38.560 False
107.076, 129.620, 0.812, 38.593 False
107.048, 129.627, 0.862, 38.626 False
107.017, 129.633, 0.926, 38.659 False
106.986, 129.640, 0.948, 38.692 False
106.954, 129.647, 0.981, 38.725 False
106.921, 129.654, 1.014, 38.758 False
106.886, 129.660, 1.067, 38.791 False
106.850, 129.668, 1.117, 38.824 False
106.811, 129.675, 1.173, 38.857 False
106.772, 129.682, 1.209, 38.890 False
106.731, 129.690, 1.253, 38.923 False
106.689, 129.697, 1.295, 38.956 False
106.645, 129.705, 1.344, 38.989 False
106.599, 129.713, 1.387, 39.022 False
106.552, 129.720, 1.435, 39.055 False
106.504, 129.729, 1.478, 39.088 False
106.454, 129.737, 1.525, 39.121 False
106.403, 129.745, 1.568, 39.154 False
106.350, 129.754, 1.611, 39.187 False
106.296, 129.763, 1.654, 39.220 False
106.240, 129.771, 1.697, 39.253 False
106.183, 129.780, 1.737, 39.286 False
106.125, 129.787, 1.779, 39.319 False
106.065, 129.795, 1.820, 39.352 False
106.004, 129.802, 1.860, 39.385 False
105.942, 129.812, 1.897, 39.418 False
105.878, 129.820, 1.936, 39.451 False
105.813, 129.827, 1.975, 39.484 False
105.747, 129.835, 2.014, 39.517 False
105.679, 129.844, 2.053, 39.550 False
105.610, 129.852, 2.088, 39.583 False
105.540, 129.860, 2.116, 39.616 False
105.470, 129.868, 2.143, 39.649 False
105.398, 129.877, 2.166, 39.682 False
105.326, 129.885, 2.190, 39.715 False
105.253, 129.894, 2.211, 39.748 False
105.180, 129.903, 2.231, 39.781 False
105.106, 129.912, 2.248, 39.814 False
105.031, 129.921, 2.265, 39.847 False
104.956, 129.929, 2.279, 39.880 False
104.880, 129.937, 2.293, 39.913 False
104.804, 129.946, 2.307, 39.946 False
104.727, 129.955, 2.319, 39.979 False
104.650, 129.964, 2.330, 40.012 False
104.573, 129.972, 2.341, 40.045 False
104.495, 129.981, 2.351, 40.078 False
104.417, 129.990, 2.360, 40.111 False
104.339, 129.997, 2.368, 40.144 False
104.260, 130.006, 2.377, 40.177 False
104.181, 130.013, 2.384, 40.210 False
104.102, 130.021, 2.393, 40.243 False
104.022, 130.028, 2.398, 40.276 False
103.943, 130.036, 2.406, 40.309 False
103.863, 130.043, 2.410, 40.342 False
103.783, 130.050, 2.417, 40.375 False
103.702, 130.055, 2.416, 40.408 False
103.622, 130.058, 2.421, 40.441 False
103.541, 130.061, 2.424, 40.474 False
103.460, 130.064, 2.433, 40.507 False
103.379, 130.066, 2.435, 40.540 False
103.297, 130.068, 2.442, 40.573 False
103.216, 130.068, 2.442, 40.606 False
103.134, 130.070, 2.449, 40.639 False
103.052, 130.069, 2.449, 40.672 False
102.970, 130.069, 2.454, 40.705 False
102.888, 130.071, 2.463, 40.738 False
102.806, 130.073, 2.467, 40.771 False
102.724, 130.075, 2.467, 40.804 False
102.642, 130.076, 2.469, 40.837 False
102.559, 130.077, 2.470, 40.870 False
102.477, 130.078, 2.473, 40.903 False
102.394, 130.078, 2.474, 40.936 False
102.312, 130.078, 2.476, 40.969 False
102.229, 130.075, 2.469, 41.002 False
102.147, 130.071, 2.468, 41.035 False
102.065, 130.066, 2.469, 41.068 False
101.982, 130.061, 2.476, 41.101 False
101.900, 130.055, 2.472, 41.134 False
101.817, 130.049, 2.479, 41.167 False
101.734, 130.041, 2.475, 41.200 False
101.652, 130.034, 2.482, 41.233 False
101.569, 130.025, 2.477, 41.266 False
101.487, 130.016, 2.485, 41.299 False
101.404, 130.006, 2.479, 41.332 False
101.322, 129.996, 2.487, 41.365 False
101.239, 129.985, 2.481, 41.398 False
101.157, 129.974, 2.489, 41.431 False
101.075, 129.961, 2.483, 41.464 False
100.992, 129.949, 2.490, 41.497 False
100.910, 129.935, 2.484, 41.530 False
100.828, 129.922, 2.492, 41.563 False
100.746, 129.907, 2.485, 41.596 False
100.664, 129.893, 2.493, 41.629 False
100.582, 129.876, 2.487, 41.662 False
100.500, 129.860, 2.494, 41.695 False
100.418, 129.846, 2.503, 41.728 False
100.335, 129.832, 2.507, 41.761 False
100.253, 129.817, 2.501, 41.794 False
100.171, 129.803, 2.503, 41.827 False
100.089, 129.787, 2.498, 41.860 False
100.007, 129.771, 2.502, 41.893 False
99.925, 129.754, 2.492, 41.926 False
99.845, 129.733, 2.480, 41.959 False
99.765, 129.710, 2.474, 41.992 False
99.684, 129.689, 2.489, 42.025 False
99.604, 129.665, 2.482, 42.058 False
99.524, 129.641, 2.493, 42.091 False
99.445, 129.616, 2.485, 42.124 False
99.365, 129.590, 2.489, 42.157 False
99.286, 129.562, 2.478, 42.190 False
99.207, 129.535, 2.492, 42.223 False
99.129, 129.506, 2.482, 42.256 False
99.051, 129.477, 2.494, 42.289 False
98.973, 129.446, 2.484, 42.322 False
98.895, 129.416, 2.495, 42.355 False
98.818, 129.383, 2.484, 42.388 False
98.740, 129.351, 2.496, 42.421 False
98.664, 129.317, 2.486, 42.454 False
98.587, 129.284, 2.497, 42.487 False
98.511, 129.249, 2.486, 42.520 False
98.435, 129.214, 2.498, 42.553 False
98.359, 129.177, 2.487, 42.586 False
98.284, 129.140, 2.499, 42.619 False
98.209, 129.102, 2.488, 42.652 False
98.134, 129.064, 2.500, 42.685 False
98.060, 129.024, 2.488, 42.718 False
97.986, 128.985, 2.501, 42.751 False
97.913, 128.944, 2.489, 42.784 False
97.840, 128.903, 2.501, 42.817 False
97.767, 128.860, 2.489, 42.850 False
97.695, 128.817, 2.495, 42.883 False
97.624, 128.773, 2.488, 42.916 False
97.553, 128.728, 2.498, 42.949 False
97.483, 128.682, 2.494, 42.982 False
97.412, 128.637, 2.504, 43.015 False
97.342, 128.590, 2.491, 43.048 False
97.272, 128.543, 2.503, 43.081 False
97.204, 128.494, 2.491, 43.114 False
97.135, 128.446, 2.504, 43.147 False
97.067, 128.396, 2.488, 43.180 False
97.000, 128.346, 2.497, 43.213 False
96.934, 128.294, 2.485, 43.246 False
96.867, 128.243, 2.500, 43.279 False
96.802, 128.190, 2.487, 43.312 False
96.737, 128.137, 2.501, 43.345 False
96.672, 128.083, 2.496, 43.378 False
96.607, 128.030, 2.509, 43.411 False
96.543, 127.975, 2.497, 43.444 False
96.479, 127.920, 2.506, 43.477 False
96.416, 127.865, 2.494, 43.510 False
96.353, 127.809, 2.505, 43.543 False
96.292, 127.752, 2.494, 43.576 False
96.230, 127.695, 2.506, 43.609 False
96.169, 127.637, 2.494, 43.642 False
96.108, 127.579, 2.506, 43.675 False
96.048, 127.520, 2.495, 43.708 False
95.988, 127.461, 2.506, 43.741 False
95.930, 127.400, 2.494, 43.774 False
95.871, 127.340, 2.506, 43.807 False
95.814, 127.279, 2.495, 43.840 False
95.756, 127.217, 2.507, 43.873 False
95.700, 127.155, 2.496, 43.906 False
